uuid,sex,age,region
ab109621-a70d-4113-9f5e-7e6c3be29acf,Masculino,49,Metropolitana de Santiago
6377fafa-b311-4180-8305-e1882afd6702,Masculino,37,Metropolitana de Santiago
550b796b-aac2-4de2-81cf-55644be7d3fa,Masculino,30,Metropolitana de Santiago
550b796b-aac2-4de2-81cf-55644be7d3fa,Masculino,30,Metropolitana de Santiago
550b796b-aac2-4de2-81cf-55644be7d3fa,Masculino,30,Metropolitana de Santiago
550b796b-aac2-4de2-81cf-55644be7d3fa,Masculino,30,Metropolitana de Santiago
c8f3bc09-3b84-4a94-bbf7-f0d330861390,Masculino,58,Biobío
3fe4bcef-7faf-47b7-8d74-1db74ed1da35,Femenino,21,Valparaíso
f58cc580-1fdd-47d2-84a2-a7344066387e,Femenino,21,Valparaíso
f58cc580-1fdd-47d2-84a2-a7344066387e,Femenino,21,Valparaíso
dc0012e8-1e5f-4c35-88ac-c00cdfab9e10,Femenino,19,Metropolitana de Santiago
dc0012e8-1e5f-4c35-88ac-c00cdfab9e10,Femenino,19,Metropolitana de Santiago
dc0012e8-1e5f-4c35-88ac-c00cdfab9e10,Femenino,19,Metropolitana de Santiago
e486d035-6d3d-418d-847b-fc6c4b7b05e9,Masculino,31,Antofagasta
e486d035-6d3d-418d-847b-fc6c4b7b05e9,Masculino,31,Antofagasta
5d51d1cd-4832-44e7-8277-f057310e8034,Masculino,36,Metropolitana de Santiago
730f1bca-bd78-486c-83a4-fbe2e2934c6c,Masculino,28,Metropolitana de Santiago
730f1bca-bd78-486c-83a4-fbe2e2934c6c,Masculino,28,Metropolitana de Santiago
730f1bca-bd78-486c-83a4-fbe2e2934c6c,Masculino,28,Metropolitana de Santiago
efeb3d77-0217-4060-8525-37ebb876435e,Masculino,25,Maule
efeb3d77-0217-4060-8525-37ebb876435e,Masculino,25,Maule
efeb3d77-0217-4060-8525-37ebb876435e,Masculino,25,Maule
efeb3d77-0217-4060-8525-37ebb876435e,Masculino,25,Maule
ac575595-eafd-4c2f-b6de-275495782a68,Masculino,22,Metropolitana de Santiago
ac575595-eafd-4c2f-b6de-275495782a68,Masculino,22,Metropolitana de Santiago
ac575595-eafd-4c2f-b6de-275495782a68,Masculino,22,Metropolitana de Santiago
ac575595-eafd-4c2f-b6de-275495782a68,Masculino,22,Metropolitana de Santiago
ac575595-eafd-4c2f-b6de-275495782a68,Masculino,22,Metropolitana de Santiago
d5db1dc9-b66a-4592-8bba-a4e54c54a14c,Femenino,38,Fuera de Chile
ac575595-eafd-4c2f-b6de-275495782a68,Masculino,22,Metropolitana de Santiago
ac575595-eafd-4c2f-b6de-275495782a68,Masculino,22,Metropolitana de Santiago
ab9cff30-ad9a-48e7-ad2b-b7489cbfd095,Masculino,35,Metropolitana de Santiago
ab9cff30-ad9a-48e7-ad2b-b7489cbfd095,Masculino,35,Metropolitana de Santiago
d07860a1-baaf-48a9-82fd-985fb68854c3,Femenino,44,Fuera de Chile
d07860a1-baaf-48a9-82fd-985fb68854c3,Femenino,44,Fuera de Chile
776c776e-ae92-4d09-906b-e801c4f3d058,Masculino,33,Metropolitana de Santiago
0859294c-06ed-4b05-ad2b-8501bda164cf,Masculino,49,Metropolitana de Santiago
3a57c82d-0b32-4a53-b27e-7e87b2330f6a,Masculino,18,Metropolitana de Santiago
3a57c82d-0b32-4a53-b27e-7e87b2330f6a,Masculino,18,Metropolitana de Santiago
0859294c-06ed-4b05-ad2b-8501bda164cf,Masculino,49,Metropolitana de Santiago
0859294c-06ed-4b05-ad2b-8501bda164cf,Masculino,49,Metropolitana de Santiago
0859294c-06ed-4b05-ad2b-8501bda164cf,Masculino,49,Metropolitana de Santiago
c06ba63b-3106-4fae-a7cf-8d0ef2c3ec74,Masculino,31,Metropolitana de Santiago
0859294c-06ed-4b05-ad2b-8501bda164cf,Masculino,49,Metropolitana de Santiago
0859294c-06ed-4b05-ad2b-8501bda164cf,Masculino,49,Metropolitana de Santiago
776c776e-ae92-4d09-906b-e801c4f3d058,Masculino,33,Metropolitana de Santiago
3a57c82d-0b32-4a53-b27e-7e87b2330f6a,Masculino,18,Metropolitana de Santiago
3a57c82d-0b32-4a53-b27e-7e87b2330f6a,Masculino,18,Metropolitana de Santiago
0859294c-06ed-4b05-ad2b-8501bda164cf,Masculino,49,Metropolitana de Santiago
3a57c82d-0b32-4a53-b27e-7e87b2330f6a,Masculino,18,Metropolitana de Santiago
c06ba63b-3106-4fae-a7cf-8d0ef2c3ec74,Masculino,31,Metropolitana de Santiago
776c776e-ae92-4d09-906b-e801c4f3d058,Masculino,33,Metropolitana de Santiago
776c776e-ae92-4d09-906b-e801c4f3d058,Masculino,33,Metropolitana de Santiago
776c776e-ae92-4d09-906b-e801c4f3d058,Masculino,33,Metropolitana de Santiago
b873596c-8172-42a4-acab-d1cd34bd9ef5,Femenino,28,Metropolitana de Santiago
dc428c49-2025-4649-abf8-cea9e6b692a3,Masculino,49,Valparaíso
dc428c49-2025-4649-abf8-cea9e6b692a3,Masculino,49,Valparaíso
b873596c-8172-42a4-acab-d1cd34bd9ef5,Femenino,28,Metropolitana de Santiago
9669dd39-0524-4380-ae23-3352e4ddc9b4,Masculino,45,Metropolitana de Santiago
9669dd39-0524-4380-ae23-3352e4ddc9b4,Masculino,45,Metropolitana de Santiago
6c7b2c9c-f5fc-4211-a81f-5aacc073119b,Masculino,42,Metropolitana de Santiago
ee831c2b-9179-4415-b80a-611c43ad7634,Femenino,33,Metropolitana de Santiago
0e7732ce-efbd-4aed-ac84-9ce17f309615,Femenino,33,Metropolitana de Santiago
0e7732ce-efbd-4aed-ac84-9ce17f309615,Femenino,33,Metropolitana de Santiago
6c7b2c9c-f5fc-4211-a81f-5aacc073119b,Masculino,42,Metropolitana de Santiago
0e7732ce-efbd-4aed-ac84-9ce17f309615,Femenino,33,Metropolitana de Santiago
0e7732ce-efbd-4aed-ac84-9ce17f309615,Femenino,33,Metropolitana de Santiago
0e7732ce-efbd-4aed-ac84-9ce17f309615,Femenino,33,Metropolitana de Santiago
3529e5d4-8f25-4b3e-86d6-d615a0d73645,Masculino,30,Metropolitana de Santiago
456173b7-1cf6-4e65-ab47-c1df54717d94,Masculino,42,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
6f68a246-5089-44cb-8d5f-f7a1463c5db9,Masculino,21,Maule
0e7732ce-efbd-4aed-ac84-9ce17f309615,Femenino,33,Metropolitana de Santiago
3529e5d4-8f25-4b3e-86d6-d615a0d73645,Masculino,30,Metropolitana de Santiago
3529e5d4-8f25-4b3e-86d6-d615a0d73645,Masculino,30,Metropolitana de Santiago
3529e5d4-8f25-4b3e-86d6-d615a0d73645,Masculino,30,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
e0f07fae-b6d0-4fae-a9c2-169e9cebcb7f,Femenino,40,Biobío
3529e5d4-8f25-4b3e-86d6-d615a0d73645,Masculino,30,Metropolitana de Santiago
7ddfbd2e-8e56-49b1-aea0-ab4a82d2372d,Masculino,30,Metropolitana de Santiago
456173b7-1cf6-4e65-ab47-c1df54717d94,Masculino,42,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
a0d911fa-9c6f-4cb4-af2e-e601880b0675,Masculino,60,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
54221cb2-b374-4431-b783-b1afc87c4641,Femenino,55,Metropolitana de Santiago
d857901a-8f91-43d9-ae0b-004819b16ea4,Masculino,35,Metropolitana de Santiago
c7ccb3f8-5805-44a4-91c2-7cf9a9e9d6af,Masculino,39,Metropolitana de Santiago
6f68a246-5089-44cb-8d5f-f7a1463c5db9,Masculino,21,Maule
6f68a246-5089-44cb-8d5f-f7a1463c5db9,Masculino,21,Maule
6f68a246-5089-44cb-8d5f-f7a1463c5db9,Masculino,21,Maule
e0f07fae-b6d0-4fae-a9c2-169e9cebcb7f,Femenino,40,Biobío
2c03eb14-a21b-4f1f-bcf7-813e88796759,Masculino,35,Metropolitana de Santiago
a0d911fa-9c6f-4cb4-af2e-e601880b0675,Masculino,60,Metropolitana de Santiago
3fbdb129-d739-4748-b358-629e45918c3e,Femenino,27,Metropolitana de Santiago
3fbdb129-d739-4748-b358-629e45918c3e,Femenino,27,Metropolitana de Santiago
3fbdb129-d739-4748-b358-629e45918c3e,Femenino,27,Metropolitana de Santiago
47c2f3fb-aa90-4f81-9bb9-6243120cd889,Femenino,39,Metropolitana de Santiago
dbfc88a0-4828-4efb-879f-2b40cd1e8197,Masculino,27,Metropolitana de Santiago
47c2f3fb-aa90-4f81-9bb9-6243120cd889,Femenino,39,Metropolitana de Santiago
23dddbfe-29bd-4b14-897a-fdd6652b2eef,Masculino,36,Metropolitana de Santiago
97b8bbe8-a9c7-462f-87c2-ebcdf61c2765,Femenino,66,Metropolitana de Santiago
3fbdb129-d739-4748-b358-629e45918c3e,Femenino,27,Metropolitana de Santiago
97b8bbe8-a9c7-462f-87c2-ebcdf61c2765,Femenino,66,Metropolitana de Santiago
dbcda122-2eeb-4260-be6d-11558304f16e,Femenino,31,Metropolitana de Santiago
dbcda122-2eeb-4260-be6d-11558304f16e,Femenino,31,Metropolitana de Santiago
dbcda122-2eeb-4260-be6d-11558304f16e,Femenino,31,Metropolitana de Santiago
1f07714c-00be-4cc9-a85e-7b87cef40989,Masculino,25,Ñuble
1f07714c-00be-4cc9-a85e-7b87cef40989,Masculino,25,Ñuble
dbcda122-2eeb-4260-be6d-11558304f16e,Femenino,31,Metropolitana de Santiago
dbcda122-2eeb-4260-be6d-11558304f16e,Femenino,31,Metropolitana de Santiago
dbcda122-2eeb-4260-be6d-11558304f16e,Femenino,31,Metropolitana de Santiago
dbcda122-2eeb-4260-be6d-11558304f16e,Femenino,31,Metropolitana de Santiago
dbcda122-2eeb-4260-be6d-11558304f16e,Femenino,31,Metropolitana de Santiago
8cdbfabd-35b0-42ef-bbf6-9ede02bdfb9e,Masculino,36,Metropolitana de Santiago
2da8114e-4e4e-4c59-a607-0dbb85060905,Masculino,38,Metropolitana de Santiago
2da8114e-4e4e-4c59-a607-0dbb85060905,Masculino,38,Metropolitana de Santiago
d0b5cc74-87c3-4898-8897-169029c1e377,Masculino,24,Fuera de Chile
d0b5cc74-87c3-4898-8897-169029c1e377,Masculino,24,Fuera de Chile
d0b5cc74-87c3-4898-8897-169029c1e377,Masculino,24,Fuera de Chile
d0b5cc74-87c3-4898-8897-169029c1e377,Masculino,24,Fuera de Chile
d0b5cc74-87c3-4898-8897-169029c1e377,Masculino,24,Fuera de Chile
d0b5cc74-87c3-4898-8897-169029c1e377,Masculino,24,Fuera de Chile
d0b5cc74-87c3-4898-8897-169029c1e377,Masculino,24,Fuera de Chile
d0b5cc74-87c3-4898-8897-169029c1e377,Masculino,24,Fuera de Chile
1303bf70-2aec-4758-b10c-b2b28c83d31c,Masculino,26,Metropolitana de Santiago
c2cd9638-9ad2-4a19-bc17-a451d28916a1,Femenino,25,Metropolitana de Santiago
9aef6cf6-41a1-4336-9878-4b5560025248,Masculino,26,Metropolitana de Santiago
9aef6cf6-41a1-4336-9878-4b5560025248,Masculino,26,Metropolitana de Santiago
9aef6cf6-41a1-4336-9878-4b5560025248,Masculino,26,Metropolitana de Santiago
3babe05a-0724-4a4e-ac7d-96ca0d0226c8,Femenino,31,Metropolitana de Santiago
c2cd9638-9ad2-4a19-bc17-a451d28916a1,Femenino,25,Metropolitana de Santiago
c2cd9638-9ad2-4a19-bc17-a451d28916a1,Femenino,25,Metropolitana de Santiago
41fcfe6f-b7ae-43d7-8a0f-d99f37eb2ebd,Masculino,29,Metropolitana de Santiago
c2cd9638-9ad2-4a19-bc17-a451d28916a1,Femenino,25,Metropolitana de Santiago
c2cd9638-9ad2-4a19-bc17-a451d28916a1,Femenino,25,Metropolitana de Santiago
3babe05a-0724-4a4e-ac7d-96ca0d0226c8,Femenino,31,Metropolitana de Santiago
41fcfe6f-b7ae-43d7-8a0f-d99f37eb2ebd,Masculino,29,Metropolitana de Santiago
41fcfe6f-b7ae-43d7-8a0f-d99f37eb2ebd,Masculino,29,Metropolitana de Santiago
3babe05a-0724-4a4e-ac7d-96ca0d0226c8,Femenino,31,Metropolitana de Santiago
3babe05a-0724-4a4e-ac7d-96ca0d0226c8,Femenino,31,Metropolitana de Santiago
d8ad69cf-9c78-409b-ace2-0f9645c26980,Masculino,33,Metropolitana de Santiago
79070314-bade-4620-9a3d-08ef09f9b0ec,Femenino,55,Metropolitana de Santiago
b5d4ea8e-485a-4c1e-b1d9-94402bc3ee29,Femenino,20,Metropolitana de Santiago
c41d16b0-7315-429d-864a-0be151c408a9,Femenino,28,Biobío
2af7d5c8-5762-42cd-9117-51638f3ae083,Masculino,39,Metropolitana de Santiago
965b99d0-536a-455a-b56b-a8beb1509d6a,Masculino,31,Maule
29ae2197-fb90-4953-bf78-9850b7d6081a,Masculino,52,O'Higgins
89f34a22-552f-4e9c-9ed2-9961614539be,Femenino,34,Metropolitana de Santiago
17d4f04b-e3d6-4ec2-b9d7-36ee9cd4e0cd,Masculino,24,Metropolitana de Santiago
f7502e5f-b77b-43d6-ad76-4f4f88a510e2,Masculino,41,Metropolitana de Santiago
2e1735de-6f91-4863-b8e8-64140e3022ac,Masculino,29,Metropolitana de Santiago
b71447aa-9405-4a47-99c5-191e630f103f,Masculino,38,Metropolitana de Santiago
2f73388a-defa-4d2c-8cc1-72d4850c7d76,Otro,24,Metropolitana de Santiago
aab54358-1777-4d21-9dfc-5b4e685984b8,Masculino,24,Metropolitana de Santiago
9315d382-d4b5-4fca-90e4-3a6a944445f8,Masculino,32,Biobío
f1058321-7d45-4d1a-be80-3f63c9858aa4,Femenino,36,Metropolitana de Santiago
bcd05159-523c-458f-aad3-6c1578b5e4c3,Femenino,38,Maule
df814f8c-0821-442d-b583-d6748cdcf050,Masculino,26,Los Lagos
feb96412-01ff-4c74-90dd-7f8eb1e137de,Masculino,37,Los Lagos
d8d78c41-3df4-4e86-95d9-d6b7eacbefab,Femenino,25,Los Lagos
45cc981f-93c3-4a7a-a18e-711578a7631f,Femenino,22,Metropolitana de Santiago
45cc981f-93c3-4a7a-a18e-711578a7631f,Femenino,22,Metropolitana de Santiago
b75a8d12-e471-466d-a01d-2d8fe01bc6da,Femenino,50,O'Higgins
a99455f4-461c-4f11-a1c8-c3171fe349eb,Femenino,42,Metropolitana de Santiago
39eeb6fa-7d03-4a1b-88a5-ff4c0918cee8,Masculino,34,Metropolitana de Santiago
3d1d7cd5-a35a-4a58-bf12-c90d1e80126f,Otro,36,Antofagasta
86db7f04-664b-431d-b64f-33dd51cd2168,Masculino,34,Fuera de Chile
0fdcf5ca-5c3e-423b-b725-37ca06bc74e9,Femenino,34,Metropolitana de Santiago
a5e7c89a-cbc1-425d-a598-866c30044be4,Masculino,29,Fuera de Chile
c54d71a1-43b6-41d5-baf4-cd2438eaf4d9,Masculino,45,Metropolitana de Santiago
e78df35e-b78b-4561-a149-19bbed3757e5,Femenino,55,O'Higgins
69466b60-1b0e-4bc5-a933-024e6c774ec5,Masculino,30,Maule
cd44ee52-19dd-40dd-a486-cd8315350e27,Masculino,26,Metropolitana de Santiago
c6816d36-b4aa-40dd-b1b5-77061d586514,Masculino,36,Metropolitana de Santiago
89eae381-1469-4641-9554-bd64fe412da5,Femenino,41,Biobío
a5e7c89a-cbc1-425d-a598-866c30044be4,Masculino,29,Fuera de Chile
6524498d-4a04-42af-a2a4-fe5e8cf36cde,Femenino,31,Metropolitana de Santiago
1f2fcc1e-80e2-4d0f-aedd-9b344fc4d191,Masculino,21,Metropolitana de Santiago
a916649c-ddff-4560-833b-bb965bce1f78,Masculino,37,Valparaíso
fc6018fb-48dd-409d-9731-683e61d6a65a,Femenino,22,Metropolitana de Santiago
53e9d4a4-37f1-4449-8455-d07bb112b17b,Masculino,22,Metropolitana de Santiago
036c9738-bdcd-47de-9402-08176dcb66ba,Masculino,29,Metropolitana de Santiago
b00f554c-d5c8-45b2-932d-7b3d741758d1,Femenino,37,Metropolitana de Santiago
bbeca7a0-0ef9-42a4-9e25-98e15cb290e5,Masculino,21,Biobío
86e67831-47db-4c9d-aca4-9443467357aa,Femenino,26,O'Higgins
f4d86a49-40be-4492-aa22-52e8d1934385,Masculino,41,Metropolitana de Santiago
c0639ae0-af9b-4977-9d25-e59f1620a087,Masculino,25,Metropolitana de Santiago
c5ba1763-f9fa-4160-b077-2e9de1133481,Masculino,19,Metropolitana de Santiago
97d0222e-025a-4c5b-8749-a56441c82e8a,Masculino,20,Metropolitana de Santiago
f1bace6f-3c96-4503-87d5-5188d69a6d6b,Masculino,29,O'Higgins
2ce498fa-8513-4096-ba63-b635d893cad2,Masculino,37,Metropolitana de Santiago
b257d29a-e847-471b-9185-a7ab42311685,Masculino,28,Biobío
4358ce7a-bfea-4faf-b676-7af70c249528,Masculino,39,Metropolitana de Santiago
9aa71dc3-66d9-4e81-8904-a2ccda92e677,Masculino,28,Biobío
a915adac-bea6-4bcf-b583-b0904822146d,Masculino,22,Araucanía
b61187f8-3a69-4853-a0bc-b6758a8bc3d9,Masculino,55,Metropolitana de Santiago
628f26c7-01e7-4c4a-ab00-1e1aad831037,Masculino,27,Metropolitana de Santiago
586c771a-eaab-4160-8edd-50b0e9583f00,Masculino,29,O'Higgins
e06d3f45-e51e-4dc5-ac14-1a17f9fef3e0,Masculino,39,Metropolitana de Santiago
fe3af7cf-91c8-47dd-81e0-d47a95ee2403,Femenino,38,Metropolitana de Santiago
e9ae7436-eabd-402e-bbe0-0e8321e1bee5,Femenino,56,Maule
9204abd8-5b38-47b4-a7e9-580029c2c5cc,Femenino,27,Metropolitana de Santiago
e42295d7-1e52-48b9-b46d-098019f50a58,Femenino,29,Metropolitana de Santiago
46732e6e-0b1c-473c-9b9a-e2a438f209c4,Femenino,32,Biobío
b4bc68f3-1d67-4894-aab9-bf2262efcd94,Femenino,41,Metropolitana de Santiago
85defd8b-8a5d-419d-8a4c-7cb09b83bb36,Masculino,35,Metropolitana de Santiago
8119008a-fa53-4092-8f19-2951725b6d3d,Masculino,22,Metropolitana de Santiago
7cf52e88-1092-43d5-b382-33fa0e15ea6c,Femenino,42,Los Lagos
cf52c994-78f6-4332-90b3-f420dd67d95c,Masculino,26,Valparaíso
8bc3165d-947c-4392-bcac-7faba1d04fad,Masculino,32,Metropolitana de Santiago
e7f7a892-621b-4fb8-885e-2308af28e7f4,Masculino,33,Metropolitana de Santiago
3e698987-99be-427e-b3ea-dbcdd0695655,Femenino,34,Valparaíso
c0639ae0-af9b-4977-9d25-e59f1620a087,Masculino,25,Metropolitana de Santiago
ffd98f29-92bf-4c9f-ae56-9371fb770d66,Femenino,38,Metropolitana de Santiago
5e3d7232-2c20-4421-9b40-4eeb73169fa4,Masculino,29,Metropolitana de Santiago
93520995-1393-452a-a0fa-5c2207ef0ac9,Femenino,27,Metropolitana de Santiago
cd0fa57f-3065-43b5-bbe6-450fd5caa47c,Masculino,34,Metropolitana de Santiago
d8707ab5-cb0c-4305-834b-0d36515b601f,Masculino,35,Fuera de Chile
f4833882-6472-4627-91f7-26caed8afc00,Femenino,26,Metropolitana de Santiago
e86bc22d-0341-4fe1-9e84-12cb2c034169,Masculino,30,Biobío
2eeb356c-7e04-45cf-b80a-ef10d2f8dca8,Masculino,33,Metropolitana de Santiago
4068da58-12fe-4e32-8649-43710e3b299d,Masculino,34,Fuera de Chile
71b188b3-9bb3-4bf6-ba0a-51228e58fa33,Femenino,44,Metropolitana de Santiago
7abe8838-58cd-4de3-8b00-ee87c2fa979c,Femenino,45,Coquimbo
0ff6aaa5-d0ec-4457-b0f7-a15fd0ba08c0,Masculino,47,Metropolitana de Santiago
fed8e76e-14d2-4a17-842b-34fbc84a7a92,Masculino,25,Metropolitana de Santiago
c19039e4-5a43-4725-b51d-aa428e13c19e,Masculino,48,Metropolitana de Santiago
fde76b94-d021-445b-add6-47598d4a257a,Masculino,31,Metropolitana de Santiago
14ef255c-572a-4c24-bcb8-ab89b18e3954,Masculino,34,Metropolitana de Santiago
f0fe7fbc-5a81-4db7-a607-bd75dd0e83e5,Masculino,25,Biobío
02739d42-1967-4e5b-8264-7fa43b5c4943,Femenino,27,Valparaíso
f06263fc-0e4c-4e83-a664-9027515c8aee,Masculino,27,O'Higgins
0a95924f-e791-4b44-8c0d-0fcf1d47e460,Masculino,45,Metropolitana de Santiago
09d43ba0-48de-4d35-83fa-d9f8d69ad585,Masculino,43,Biobío
02ffa9b0-a2fb-4065-a4a7-59971c911d4a,Masculino,17,Aysén
af2d42a9-6753-44b8-ae0f-632258548bbf,Masculino,37,Valparaíso
391f49cd-f610-4e2c-a537-39da71b0c581,Masculino,38,Metropolitana de Santiago
7b5f0256-6a80-4d44-b4da-89d968ab0734,Masculino,29,Los Lagos
7d502f9c-dd7c-4238-b3a9-470665d23966,Masculino,26,Valparaíso
19e7d906-49b5-40e5-886a-dceb64cb6fc5,Masculino,36,Metropolitana de Santiago
98d957b7-2985-480e-aacd-b05177a1fc51,Femenino,28,Metropolitana de Santiago
e4c019a4-7829-4ceb-a2a9-6925d4def388,Femenino,26,Biobío
264b14e7-e086-4a2e-939b-cfaaf499b4c8,Masculino,46,Metropolitana de Santiago
e5e1fd96-c3ea-4aab-ab13-29bc742fea79,Masculino,30,Metropolitana de Santiago
969c1c7a-32e5-4d9d-8b6a-533d5d193341,Femenino,38,Valparaíso
086b98c1-4be9-4dcd-9b60-55fc4cef5c3e,Femenino,32,Metropolitana de Santiago
5a48f89c-0f13-4447-ac03-f91f338c26b2,Femenino,38,Metropolitana de Santiago
afe8ba05-34c5-4054-9335-3cc77c33b6ec,Masculino,31,Metropolitana de Santiago
94e22f92-11d9-454b-b24a-ae5429db2a90,Masculino,38,Biobío
b9879269-c484-4bfd-9f41-77b62c9e6e19,Masculino,52,Metropolitana de Santiago
32a88edb-6341-4f6d-83aa-14c6406de0f5,Masculino,31,Metropolitana de Santiago
232e669b-c9ec-4e0c-b458-55b255d900bf,Masculino,39,Metropolitana de Santiago
cd25a9c5-93c6-4ebb-8006-cfc036fb9020,Femenino,34,Los Lagos
0c8daa6c-eb72-497c-b8cd-07ec5af63d8d,Masculino,28,Valparaíso
5786693e-253d-4ee4-8223-2b6b8e1bcbf7,Masculino,64,Metropolitana de Santiago
73c1c405-ae23-4b5b-8df4-adb88f075df3,Masculino,30,Biobío
16360c79-ec19-4854-aa02-5e4f58772469,Masculino,34,Metropolitana de Santiago
95f5ea19-f4b7-450c-b87c-21c69432a25f,Masculino,55,Metropolitana de Santiago
c0900af7-08c7-4889-bd77-435a3f08d0ad,Masculino,28,Metropolitana de Santiago
e4b16b37-cb51-494b-8de7-fbb94cda39d6,Femenino,25,Valparaíso
efaf5538-e4fa-4142-9e83-4522be5232db,Masculino,41,Metropolitana de Santiago
114421fc-8ef2-415d-9a5d-d158048511fa,Masculino,47,Metropolitana de Santiago
82a5c964-5147-4e63-be6d-053c633c4be1,Femenino,27,Metropolitana de Santiago
d351e925-3f25-47af-b231-dfe47b301384,Femenino,25,Metropolitana de Santiago
a6422808-7b9e-4fad-a01d-da439d216f24,Masculino,27,Fuera de Chile
5279d653-25e3-476e-9427-2e83e180ea5a,Masculino,33,Metropolitana de Santiago
4cb60ef9-f7bc-4539-b3c2-dcaa13787811,Femenino,38,Biobío
590c4041-3873-4d8f-88d1-647b6ab90ef7,Masculino,39,Metropolitana de Santiago
91e03c23-4b2f-41d3-88d8-ae4162ab9154,Masculino,47,Metropolitana de Santiago
69630b7e-ac9f-4c48-a111-8d8462916710,Masculino,52,Metropolitana de Santiago
0b8d86a5-b2b2-4ccd-b067-d43132b9ae94,Masculino,37,Metropolitana de Santiago
d8d20a3e-18b0-458f-bb38-240b1e02891b,Masculino,32,Coquimbo
2de4b5fa-20a6-4b56-8c57-d4a9b76959b7,Masculino,27,Metropolitana de Santiago
f6193c1c-13ba-4c78-a8fb-49958d05b22c,Masculino,38,Metropolitana de Santiago
8ebed7e2-694e-482f-8c4c-e6f495bb6b41,Femenino,25,Metropolitana de Santiago
633ebd66-397c-4c57-9439-f9330a6a497f,Femenino,25,Valparaíso
01a124d2-1dc8-4038-93e8-1a1a109e831f,Masculino,36,Metropolitana de Santiago
3a67d0d4-ab6b-4344-bf56-0cfa4476c091,Masculino,56,Metropolitana de Santiago
c19039e4-5a43-4725-b51d-aa428e13c19e,Masculino,48,Metropolitana de Santiago
e0ba3e51-ba4c-4157-aab2-0c11185acfa4,Masculino,23,Valparaíso
e4f9565a-b705-48b3-9cad-f3ac15b9f7b5,Masculino,30,Metropolitana de Santiago
ebb5d8be-7506-4fda-829a-3a2b3bdc2e70,Femenino,36,Metropolitana de Santiago
407956f7-8e16-4c8a-9242-5e368152d5d9,Masculino,30,Biobío
464ac6fb-75cb-4756-99e2-d63042a088ba,Femenino,23,Metropolitana de Santiago
7d5070aa-0c5d-4dbc-b788-8890ccdf9295,Masculino,32,Metropolitana de Santiago
57a5d59a-148e-4154-90f0-b9ba2e087432,Femenino,38,Metropolitana de Santiago
5c8f8519-998d-4e74-bab5-fca1673f6896,Masculino,57,Biobío
bcedec19-e85a-401c-abf6-9567e6241129,Femenino,34,Metropolitana de Santiago
f6750d15-2012-4747-9ba5-4c1befa8ca82,Femenino,28,Biobío
6f43f677-2536-498f-a9cc-8d92254314a9,Masculino,39,Metropolitana de Santiago
025e40ff-4b37-4c3d-b3df-c93c04e96e36,Masculino,32,Biobío
2607343f-ef8d-45af-aa08-9631fde0dd16,Masculino,23,Metropolitana de Santiago
26c41e22-a6d6-4a09-bf32-887ee1ad06b0,Femenino,73,Metropolitana de Santiago
bd1feb27-a067-4434-b777-d817044242b1,Masculino,35,Metropolitana de Santiago
e73a833a-98d0-494b-a606-fcb874dfdbbc,Masculino,40,Metropolitana de Santiago
70a2cdc3-0963-49a1-b34e-97d62c1c22cc,Masculino,34,Metropolitana de Santiago
dbb5e71b-806e-4d52-9922-512b90339e50,Femenino,30,Biobío
fbcb9007-de44-42df-a5c1-355e7767f441,Masculino,30,Metropolitana de Santiago
e4c019a4-7829-4ceb-a2a9-6925d4def388,Femenino,26,Biobío
